,indexes,names,scores
0,1,CC_max_E3019_LFQ-intensity,0.758692080602
1,2,MdAE_abs_E3020_Intensity,0.0853983106573
2,3,R2_norm_E3021_Intensity,0.0411115650671
3,4,MdAE_norm_E3027_Unique-peptides,0.0398586571014
4,5,HL_E3020_Intensity,0.0221128047882
5,6,R2_norm_E3027_MS-MS-Count,0.020461491153
6,7,PC_iBAQ_1000,0.0109174076211
7,8,MdAE_norm_E3024_LFQ-intensity,0.0068728622882
8,9,CS_E3023_Intensity,0.00682059717575
9,10,FMS_E3019_Intensity,0.00574932924492
10,11,RS_E3024_Intensity,0.00200489430079
11,12,combined_score,0.0
12,13,CM_E3027_Unique-peptides,0.0
13,14,CC_average_E3027_Unique-peptides,0.0
14,15,PC_E3027_Unique-peptides,0.0
15,16,SC_E3027_Unique-peptides,0.0
16,17,CA_E3027_Unique-peptides,0.0
17,18,CM_norm_E3027_Unique-peptides,0.0
18,19,EVS_abs_E3017_iBAQ,0.0
19,20,MAE_abs_E3017_iBAQ,0.0
20,21,MSE_abs_E3017_iBAQ,0.0
21,22,MdAE_abs_E3017_iBAQ,0.0
22,23,R2_abs_E3017_iBAQ,0.0
23,24,CC_max_E3027_Unique-peptides,0.0
24,25,RS_E3027_Unique-peptides,0.0
25,26,CC_abs_E3027_Unique-peptides,0.0
26,27,CS_E3027_Unique-peptides,0.0
27,28,MSE_abs_E3027_Unique-peptides,0.0
28,29,MdAE_abs_E3027_Unique-peptides,0.0
29,30,R2_abs_E3027_Unique-peptides,0.0
30,31,EVS_norm_E3027_Unique-peptides,0.0
31,32,MAE_norm_E3027_Unique-peptides,0.0
32,33,MSE_norm_E3027_Unique-peptides,0.0
33,34,R2_norm_E3027_Unique-peptides,0.0
34,35,ADR_E3027_Unique-peptides,0.0
35,36,FMS_E3027_Unique-peptides,0.0
36,37,MAE_norm_E3017_iBAQ,0.0
37,38,HS_E3027_Unique-peptides,0.0
38,39,MIS_E3027_Unique-peptides,0.0
39,40,VMS_E3027_Unique-peptides,0.0
40,41,AS_E3027_Unique-peptides,0.0
41,42,CKS_E3027_Unique-peptides,0.0
42,43,F1_E3027_Unique-peptides,0.0
43,44,HL_E3027_Unique-peptides,0.0
44,45,PS_E3027_Unique-peptides,0.0
45,46,EVS_norm_E3017_iBAQ,0.0
46,47,R2_norm_E3017_iBAQ,0.0
47,48,MSE_norm_E3017_iBAQ,0.0
48,49,MdAE_norm_E3017_Intensity,0.0
49,50,EVS_abs_E3017_Intensity,0.0
50,51,MAE_abs_E3017_Intensity,0.0
51,52,MSE_abs_E3017_Intensity,0.0
52,53,MdAE_abs_E3017_Intensity,0.0
53,54,R2_abs_E3017_Intensity,0.0
54,55,EVS_norm_E3017_Intensity,0.0
55,56,MAE_norm_E3017_Intensity,0.0
56,57,MSE_norm_E3017_Intensity,0.0
57,58,R2_norm_E3017_Intensity,0.0
58,59,MdAE_norm_E3017_iBAQ,0.0
59,60,ADR_E3017_Intensity,0.0
60,61,CS_E3017_Intensity,0.0
61,62,FMS_E3017_Intensity,0.0
62,63,HS_E3017_Intensity,0.0
63,64,MIS_E3017_Intensity,0.0
64,65,VMS_E3017_Intensity,0.0
65,66,AS_E3017_Intensity,0.0
66,67,CKS_E3017_Intensity,0.0
67,68,CA_E3017_iBAQ,0.0
68,69,CM_norm_E3017_iBAQ,0.0
69,70,CM_E3017_iBAQ,0.0
70,71,SC_E3017_iBAQ,0.0
71,72,EVS_abs_E3027_Unique-peptides,0.0
72,73,ADR_E3017_iBAQ,0.0
73,74,CS_E3017_iBAQ,0.0
74,75,FMS_E3017_iBAQ,0.0
75,76,HS_E3017_iBAQ,0.0
76,77,MIS_E3017_iBAQ,0.0
77,78,VMS_E3017_iBAQ,0.0
78,79,AS_E3017_iBAQ,0.0
79,80,CKS_E3017_iBAQ,0.0
80,81,F1_E3017_iBAQ,0.0
81,82,HL_E3017_iBAQ,0.0
82,83,PS_E3017_iBAQ,0.0
83,84,RS_E3017_iBAQ,0.0
84,85,CC_abs_E3017_iBAQ,0.0
85,86,CC_max_E3017_iBAQ,0.0
86,87,CC_average_E3017_iBAQ,0.0
87,88,PC_E3017_iBAQ,0.0
88,89,MAE_abs_E3027_Unique-peptides,0.0
89,90,SC_E3027_MS-MS-Count,0.0
90,91,CA_E3027_MS-MS-Count,0.0
91,92,CM_E3027_Intensity,0.0
92,93,CA_E3027_Intensity,0.0
93,94,EVS_abs_E3027_LFQ-intensity,0.0
94,95,MAE_abs_E3027_LFQ-intensity,0.0
95,96,MSE_abs_E3027_LFQ-intensity,0.0
96,97,MdAE_abs_E3027_LFQ-intensity,0.0
97,98,R2_abs_E3027_LFQ-intensity,0.0
98,99,EVS_norm_E3027_LFQ-intensity,0.0
99,100,MAE_norm_E3027_LFQ-intensity,0.0
100,101,MSE_norm_E3027_LFQ-intensity,0.0
101,102,MdAE_norm_E3027_LFQ-intensity,0.0
102,103,R2_norm_E3027_LFQ-intensity,0.0
103,104,ADR_E3027_LFQ-intensity,0.0
104,105,CS_E3027_LFQ-intensity,0.0
105,106,FMS_E3027_LFQ-intensity,0.0
106,107,HS_E3027_LFQ-intensity,0.0
107,108,MIS_E3027_LFQ-intensity,0.0
108,109,VMS_E3027_LFQ-intensity,0.0
109,110,CM_norm_E3027_Intensity,0.0
110,111,SC_E3027_Intensity,0.0
111,112,CM_norm_E3027_MS-MS-Count,0.0
112,113,PC_E3027_Intensity,0.0
113,114,MdAE_norm_E3027_Intensity,0.0
114,115,R2_norm_E3027_Intensity,0.0
115,116,ADR_E3027_Intensity,0.0
116,117,CS_E3027_Intensity,0.0
117,118,FMS_E3027_Intensity,0.0
118,119,HS_E3027_Intensity,0.0
119,120,MIS_E3027_Intensity,0.0
120,121,VMS_E3027_Intensity,0.0
121,122,AS_E3027_Intensity,0.0
122,123,CKS_E3027_Intensity,0.0
123,124,F1_E3027_Intensity,0.0
124,125,HL_E3027_Intensity,0.0
125,126,PS_E3027_Intensity,0.0
126,127,RS_E3027_Intensity,0.0
127,128,CC_abs_E3027_Intensity,0.0
128,129,CC_max_E3027_Intensity,0.0
129,130,CC_average_E3027_Intensity,0.0
130,131,AS_E3027_LFQ-intensity,0.0
131,132,CKS_E3027_LFQ-intensity,0.0
132,133,F1_E3027_LFQ-intensity,0.0
133,134,HL_E3027_LFQ-intensity,0.0
134,135,CS_E3027_MS-MS-Count,0.0
135,136,FMS_E3027_MS-MS-Count,0.0
136,137,HS_E3027_MS-MS-Count,0.0
137,138,MIS_E3027_MS-MS-Count,0.0
138,139,VMS_E3027_MS-MS-Count,0.0
139,140,AS_E3027_MS-MS-Count,0.0
140,141,CKS_E3027_MS-MS-Count,0.0
141,142,F1_E3027_MS-MS-Count,0.0
142,143,HL_E3027_MS-MS-Count,0.0
143,144,PS_E3027_MS-MS-Count,0.0
144,145,RS_E3027_MS-MS-Count,0.0
145,146,CC_abs_E3027_MS-MS-Count,0.0
146,147,CC_max_E3027_MS-MS-Count,0.0
147,148,CC_average_E3027_MS-MS-Count,0.0
148,149,PC_E3027_MS-MS-Count,0.0
149,150,HL_E3017_Intensity,0.0
150,151,CM_E3027_MS-MS-Count,0.0
151,152,ADR_E3027_MS-MS-Count,0.0
152,153,MdAE_norm_E3027_MS-MS-Count,0.0
153,154,MSE_norm_E3027_MS-MS-Count,0.0
154,155,CM_E3027_LFQ-intensity,0.0
155,156,PS_E3027_LFQ-intensity,0.0
156,157,RS_E3027_LFQ-intensity,0.0
157,158,CC_abs_E3027_LFQ-intensity,0.0
158,159,CC_max_E3027_LFQ-intensity,0.0
159,160,CC_average_E3027_LFQ-intensity,0.0
160,161,PC_E3027_LFQ-intensity,0.0
161,162,SC_E3027_LFQ-intensity,0.0
162,163,CM_norm_E3027_LFQ-intensity,0.0
163,164,MAE_norm_E3027_MS-MS-Count,0.0
164,165,CA_E3027_LFQ-intensity,0.0
165,166,EVS_abs_E3027_MS-MS-Count,0.0
166,167,MAE_abs_E3027_MS-MS-Count,0.0
167,168,MSE_abs_E3027_MS-MS-Count,0.0
168,169,MdAE_abs_E3027_MS-MS-Count,0.0
169,170,R2_abs_E3027_MS-MS-Count,0.0
170,171,EVS_norm_E3027_MS-MS-Count,0.0
171,172,F1_E3017_Intensity,0.0
172,173,CC_abs_E3017_Intensity,0.0
173,174,PS_E3017_Intensity,0.0
174,175,R2_abs_E3019_iBAQ,0.0
175,176,MAE_norm_E3019_iBAQ,0.0
176,177,MSE_norm_E3019_iBAQ,0.0
177,178,MdAE_norm_E3019_iBAQ,0.0
178,179,R2_norm_E3019_iBAQ,0.0
179,180,ADR_E3019_iBAQ,0.0
180,181,CS_E3019_iBAQ,0.0
181,182,FMS_E3019_iBAQ,0.0
182,183,HS_E3019_iBAQ,0.0
183,184,MIS_E3019_iBAQ,0.0
184,185,VMS_E3019_iBAQ,0.0
185,186,AS_E3019_iBAQ,0.0
186,187,CKS_E3019_iBAQ,0.0
187,188,F1_E3019_iBAQ,0.0
188,189,HL_E3019_iBAQ,0.0
189,190,PS_E3019_iBAQ,0.0
190,191,RS_E3019_iBAQ,0.0
191,192,CC_abs_E3019_iBAQ,0.0
192,193,EVS_norm_E3019_iBAQ,0.0
193,194,MdAE_abs_E3019_iBAQ,0.0
194,195,HS_E3017_Unique-peptides,0.0
195,196,MSE_abs_E3019_iBAQ,0.0
196,197,VMS_E3017_Unique-peptides,0.0
197,198,AS_E3017_Unique-peptides,0.0
198,199,CKS_E3017_Unique-peptides,0.0
199,200,F1_E3017_Unique-peptides,0.0
200,201,HL_E3017_Unique-peptides,0.0
201,202,PS_E3017_Unique-peptides,0.0
202,203,RS_E3017_Unique-peptides,0.0
203,204,CC_abs_E3017_Unique-peptides,0.0
204,205,CC_max_E3017_Unique-peptides,0.0
205,206,CC_average_E3017_Unique-peptides,0.0
206,207,PC_E3017_Unique-peptides,0.0
207,208,SC_E3017_Unique-peptides,0.0
208,209,CM_E3017_Unique-peptides,0.0
209,210,CM_norm_E3017_Unique-peptides,0.0
210,211,CA_E3017_Unique-peptides,0.0
211,212,EVS_abs_E3019_iBAQ,0.0
212,213,MAE_abs_E3019_iBAQ,0.0
213,214,CC_max_E3019_iBAQ,0.0
214,215,CC_average_E3019_iBAQ,0.0
215,216,PC_E3019_iBAQ,0.0
216,217,SC_E3019_iBAQ,0.0
217,218,F1_E3019_Intensity,0.0
218,219,HL_E3019_Intensity,0.0
219,220,PS_E3019_Intensity,0.0
220,221,RS_E3019_Intensity,0.0
221,222,CC_abs_E3019_Intensity,0.0
222,223,CC_max_E3019_Intensity,0.0
223,224,CC_average_E3019_Intensity,0.0
224,225,PC_E3019_Intensity,0.0
225,226,SC_E3019_Intensity,0.0
226,227,CM_E3019_Intensity,0.0
227,228,CM_norm_E3019_Intensity,0.0
228,229,CA_E3019_Intensity,0.0
229,230,EVS_abs_E3019_LFQ-intensity,0.0
230,231,MAE_abs_E3019_LFQ-intensity,0.0
231,232,MSE_abs_E3019_LFQ-intensity,0.0
232,233,MdAE_abs_E3019_LFQ-intensity,0.0
233,234,R2_abs_E3019_LFQ-intensity,0.0
234,235,CKS_E3019_Intensity,0.0
235,236,AS_E3019_Intensity,0.0
236,237,VMS_E3019_Intensity,0.0
237,238,R2_abs_E3019_Intensity,0.0
238,239,CM_E3019_iBAQ,0.0
239,240,CM_norm_E3019_iBAQ,0.0
240,241,CA_E3019_iBAQ,0.0
241,242,EVS_abs_E3019_Intensity,0.0
242,243,MAE_abs_E3019_Intensity,0.0
243,244,MSE_abs_E3019_Intensity,0.0
244,245,MdAE_abs_E3019_Intensity,0.0
245,246,EVS_norm_E3019_Intensity,0.0
246,247,MIS_E3019_Intensity,0.0
247,248,MAE_norm_E3019_Intensity,0.0
248,249,MSE_norm_E3019_Intensity,0.0
249,250,MdAE_norm_E3019_Intensity,0.0
250,251,R2_norm_E3019_Intensity,0.0
251,252,ADR_E3019_Intensity,0.0
252,253,CS_E3019_Intensity,0.0
253,254,HS_E3019_Intensity,0.0
254,255,MIS_E3017_Unique-peptides,0.0
255,256,FMS_E3017_Unique-peptides,0.0
256,257,RS_E3017_Intensity,0.0
257,258,CS_E3017_LFQ-intensity,0.0
258,259,HS_E3017_LFQ-intensity,0.0
259,260,MIS_E3017_LFQ-intensity,0.0
260,261,VMS_E3017_LFQ-intensity,0.0
261,262,AS_E3017_LFQ-intensity,0.0
262,263,CKS_E3017_LFQ-intensity,0.0
263,264,F1_E3017_LFQ-intensity,0.0
264,265,HL_E3017_LFQ-intensity,0.0
265,266,PS_E3017_LFQ-intensity,0.0
266,267,RS_E3017_LFQ-intensity,0.0
267,268,CC_abs_E3017_LFQ-intensity,0.0
268,269,CC_max_E3017_LFQ-intensity,0.0
269,270,CC_average_E3017_LFQ-intensity,0.0
270,271,PC_E3017_LFQ-intensity,0.0
271,272,SC_E3017_LFQ-intensity,0.0
272,273,CM_E3017_LFQ-intensity,0.0
273,274,CM_norm_E3017_LFQ-intensity,0.0
274,275,CA_E3017_LFQ-intensity,0.0
275,276,FMS_E3017_LFQ-intensity,0.0
276,277,ADR_E3017_LFQ-intensity,0.0
277,278,CS_E3017_Unique-peptides,0.0
278,279,R2_norm_E3017_LFQ-intensity,0.0
279,280,MAE_norm_E3027_Intensity,0.0
280,281,CC_max_E3017_Intensity,0.0
281,282,CC_average_E3017_Intensity,0.0
282,283,PC_E3017_Intensity,0.0
283,284,SC_E3017_Intensity,0.0
284,285,CM_E3017_Intensity,0.0
285,286,CM_norm_E3017_Intensity,0.0
286,287,CA_E3017_Intensity,0.0
287,288,EVS_abs_E3017_LFQ-intensity,0.0
288,289,MAE_abs_E3017_LFQ-intensity,0.0
289,290,MSE_abs_E3017_LFQ-intensity,0.0
290,291,MdAE_abs_E3017_LFQ-intensity,0.0
291,292,R2_abs_E3017_LFQ-intensity,0.0
292,293,EVS_norm_E3017_LFQ-intensity,0.0
293,294,MAE_norm_E3017_LFQ-intensity,0.0
294,295,MSE_norm_E3017_LFQ-intensity,0.0
295,296,MdAE_norm_E3017_LFQ-intensity,0.0
296,297,EVS_abs_E3017_MS-MS-Count,0.0
297,298,MAE_abs_E3017_MS-MS-Count,0.0
298,299,MSE_abs_E3017_MS-MS-Count,0.0
299,300,MdAE_abs_E3017_MS-MS-Count,0.0
300,301,CC_average_E3017_MS-MS-Count,0.0
301,302,PC_E3017_MS-MS-Count,0.0
302,303,SC_E3017_MS-MS-Count,0.0
303,304,CM_E3017_MS-MS-Count,0.0
304,305,CM_norm_E3017_MS-MS-Count,0.0
305,306,CA_E3017_MS-MS-Count,0.0
306,307,EVS_abs_E3017_Unique-peptides,0.0
307,308,MAE_abs_E3017_Unique-peptides,0.0
308,309,MSE_abs_E3017_Unique-peptides,0.0
309,310,MdAE_abs_E3017_Unique-peptides,0.0
310,311,R2_abs_E3017_Unique-peptides,0.0
311,312,EVS_norm_E3017_Unique-peptides,0.0
312,313,MAE_norm_E3017_Unique-peptides,0.0
313,314,MSE_norm_E3017_Unique-peptides,0.0
314,315,MdAE_norm_E3017_Unique-peptides,0.0
315,316,R2_norm_E3017_Unique-peptides,0.0
316,317,ADR_E3017_Unique-peptides,0.0
317,318,CC_max_E3017_MS-MS-Count,0.0
318,319,CC_abs_E3017_MS-MS-Count,0.0
319,320,RS_E3017_MS-MS-Count,0.0
320,321,CS_E3017_MS-MS-Count,0.0
321,322,R2_abs_E3017_MS-MS-Count,0.0
322,323,EVS_norm_E3017_MS-MS-Count,0.0
323,324,MAE_norm_E3017_MS-MS-Count,0.0
324,325,MSE_norm_E3017_MS-MS-Count,0.0
325,326,MdAE_norm_E3017_MS-MS-Count,0.0
326,327,R2_norm_E3017_MS-MS-Count,0.0
327,328,ADR_E3017_MS-MS-Count,0.0
328,329,FMS_E3017_MS-MS-Count,0.0
329,330,PS_E3017_MS-MS-Count,0.0
330,331,HS_E3017_MS-MS-Count,0.0
331,332,MIS_E3017_MS-MS-Count,0.0
332,333,VMS_E3017_MS-MS-Count,0.0
333,334,AS_E3017_MS-MS-Count,0.0
334,335,CKS_E3017_MS-MS-Count,0.0
335,336,F1_E3017_MS-MS-Count,0.0
336,337,HL_E3017_MS-MS-Count,0.0
337,338,MSE_norm_E3027_Intensity,0.0
338,339,MdAE_abs_E3027_Intensity,0.0
339,340,EVS_norm_E3027_Intensity,0.0
340,341,VMS_E3020_MS-MS-Count,0.0
341,342,CKS_E3020_MS-MS-Count,0.0
342,343,F1_E3020_MS-MS-Count,0.0
343,344,HL_E3020_MS-MS-Count,0.0
344,345,PS_E3020_MS-MS-Count,0.0
345,346,RS_E3020_MS-MS-Count,0.0
346,347,CC_abs_E3020_MS-MS-Count,0.0
347,348,CC_max_E3020_MS-MS-Count,0.0
348,349,CC_average_E3020_MS-MS-Count,0.0
349,350,PC_E3020_MS-MS-Count,0.0
350,351,SC_E3020_MS-MS-Count,0.0
351,352,CM_E3020_MS-MS-Count,0.0
352,353,CM_norm_E3020_MS-MS-Count,0.0
353,354,CA_E3020_MS-MS-Count,0.0
354,355,EVS_abs_E3020_Unique-peptides,0.0
355,356,MAE_abs_E3020_Unique-peptides,0.0
356,357,MSE_abs_E3020_Unique-peptides,0.0
357,358,MdAE_abs_E3020_Unique-peptides,0.0
358,359,AS_E3020_MS-MS-Count,0.0
359,360,MIS_E3020_MS-MS-Count,0.0
360,361,EVS_norm_E3020_Unique-peptides,0.0
