,indexes,names,scores
0,1,CC_max_E3019_LFQ-intensity,0.778954355022
1,2,MdAE_abs_E3020_Intensity,0.066637023914
2,3,MSE_abs_E3028_LFQ-intensity,0.0458593854446
3,4,ADR_E3028_Intensity,0.0214539922106
4,5,CC_average_LFQ-intensity_1000,0.0206460374519
5,6,EVS_norm_E3021_Unique-peptides,0.016128539573
6,7,R2_norm_E3021_iBAQ,0.0143644805572
7,8,CC_average_E3021_iBAQ,0.0129342508913
8,9,CC_average_E3023_Intensity,0.00917979912544
9,10,MSE_abs_E3020_Unique-peptides,0.00557167730702
10,11,CS_E3021_Intensity,0.00464306442252
11,12,MAE_abs_E3023_Intensity,0.00362739408009
12,13,CC_max_E3027_Unique-peptides,0.0
13,14,CC_average_E3027_Unique-peptides,0.0
14,15,PC_E3027_Unique-peptides,0.0
15,16,SC_E3027_Unique-peptides,0.0
16,17,CA_E3027_Unique-peptides,0.0
17,18,CM_E3027_Unique-peptides,0.0
18,19,CM_norm_E3027_Unique-peptides,0.0
19,20,EVS_abs_E3017_iBAQ,0.0
20,21,MAE_abs_E3017_iBAQ,0.0
21,22,MSE_abs_E3017_iBAQ,0.0
22,23,MdAE_abs_E3017_iBAQ,0.0
23,24,R2_abs_E3017_iBAQ,0.0
24,25,EVS_norm_E3017_iBAQ,0.0
25,26,CC_abs_E3027_Unique-peptides,0.0
26,27,combined_score,0.0
27,28,RS_E3027_Unique-peptides,0.0
28,29,PS_E3027_Unique-peptides,0.0
29,30,MSE_abs_E3027_Unique-peptides,0.0
30,31,MdAE_abs_E3027_Unique-peptides,0.0
31,32,R2_abs_E3027_Unique-peptides,0.0
32,33,EVS_norm_E3027_Unique-peptides,0.0
33,34,MAE_norm_E3027_Unique-peptides,0.0
34,35,MSE_norm_E3027_Unique-peptides,0.0
35,36,MdAE_norm_E3027_Unique-peptides,0.0
36,37,R2_norm_E3027_Unique-peptides,0.0
37,38,ADR_E3027_Unique-peptides,0.0
38,39,CS_E3027_Unique-peptides,0.0
39,40,FMS_E3027_Unique-peptides,0.0
40,41,HS_E3027_Unique-peptides,0.0
41,42,MIS_E3027_Unique-peptides,0.0
42,43,VMS_E3027_Unique-peptides,0.0
43,44,AS_E3027_Unique-peptides,0.0
44,45,CKS_E3027_Unique-peptides,0.0
45,46,HL_E3027_Unique-peptides,0.0
46,47,F1_E3027_Unique-peptides,0.0
47,48,MAE_norm_E3017_iBAQ,0.0
48,49,EVS_abs_E3027_Unique-peptides,0.0
49,50,CM_E3017_iBAQ,0.0
50,51,CA_E3017_iBAQ,0.0
51,52,EVS_abs_E3017_Intensity,0.0
52,53,MAE_abs_E3017_Intensity,0.0
53,54,MSE_abs_E3017_Intensity,0.0
54,55,MdAE_abs_E3017_Intensity,0.0
55,56,R2_abs_E3017_Intensity,0.0
56,57,EVS_norm_E3017_Intensity,0.0
57,58,MAE_norm_E3017_Intensity,0.0
58,59,MSE_norm_E3017_Intensity,0.0
59,60,MdAE_norm_E3017_Intensity,0.0
60,61,R2_norm_E3017_Intensity,0.0
61,62,ADR_E3017_Intensity,0.0
62,63,CS_E3017_Intensity,0.0
63,64,FMS_E3017_Intensity,0.0
64,65,HS_E3017_Intensity,0.0
65,66,MIS_E3017_Intensity,0.0
66,67,VMS_E3017_Intensity,0.0
67,68,CM_norm_E3017_iBAQ,0.0
68,69,SC_E3017_iBAQ,0.0
69,70,MSE_norm_E3017_iBAQ,0.0
70,71,PC_E3017_iBAQ,0.0
71,72,MdAE_norm_E3017_iBAQ,0.0
72,73,R2_norm_E3017_iBAQ,0.0
73,74,ADR_E3017_iBAQ,0.0
74,75,CS_E3017_iBAQ,0.0
75,76,FMS_E3017_iBAQ,0.0
76,77,HS_E3017_iBAQ,0.0
77,78,MIS_E3017_iBAQ,0.0
78,79,VMS_E3017_iBAQ,0.0
79,80,AS_E3017_iBAQ,0.0
80,81,CKS_E3017_iBAQ,0.0
81,82,F1_E3017_iBAQ,0.0
