,indexes,names,scores
0,1,PC_E3023_LFQ-intensity,0.0267028097085
1,2,CC_max_E3019_iBAQ,0.0252892154799
2,3,R2_norm_E3019_Intensity,0.0234080865042
3,4,CC_abs_E3028_iBAQ,0.0202954138731
4,5,CC_average_E3028_LFQ-intensity,0.0199312228586
5,6,PC_E3017_iBAQ,0.0185161609529
6,7,EVS_norm_E3019_Intensity,0.0183283902239
7,8,CC_average_E3019_Intensity,0.0180500392482
8,9,CC_max_E3019_LFQ-intensity,0.0165390088111
9,10,CC_average_LFQ-intensity_300,0.0156501973143
10,11,CC_average_Intensity_300,0.0152065914965
11,12,MAE_norm_E3023_iBAQ,0.0145679696489
12,13,R2_norm_E3019_iBAQ,0.0130467536497
13,14,CC_average_E3017_iBAQ,0.0130441632128
14,15,CC_abs_iBAQ_300,0.0129924206931
15,16,CA_iBAQ_1000,0.0125233451823
16,17,CC_average_E3023_Intensity,0.0122325968204
17,18,PC_E3017_LFQ-intensity,0.0120182622218
18,19,R2_norm_E3017_LFQ-intensity,0.0120047684512
19,20,MAE_norm_E3017_MS-MS-Count,0.0116812001285
20,21,MAE_norm_E3021_LFQ-intensity,0.0113766111613
21,22,ADR_E3027_iBAQ,0.0112959751177
22,23,CC_max_E3017_Intensity,0.0112458981572
23,24,MAE_norm_E3024_Intensity,0.0109986661916
24,25,CKS_E3023_LFQ-intensity,0.0108621118108
25,26,CA_E3019_Intensity,0.0107972795588
26,27,MAE_norm_E3019_Intensity,0.0107733337517
27,28,MSE_norm_E3020_Intensity,0.0107537108891
28,29,PC_E3024_Intensity,0.0107302381368
29,30,VMS_E3019_LFQ-intensity,0.0106469611658
30,31,CA_E3019_LFQ-intensity,0.0106089087468
31,32,CA_E3019_iBAQ,0.0104699608122
32,33,CC_average_E3027_Intensity,0.0101519768105
33,34,CC_abs_Intensity_300,0.00996194492595
34,35,CC_average_E3017_LFQ-intensity,0.0099052987606
35,36,PC_E3027_MS-MS-Count,0.00988580676538
36,37,CA_MS-MS-Count_1000,0.00984726337552
37,38,HS_E3017_LFQ-intensity,0.00975322302896
38,39,VMS_E3028_LFQ-intensity,0.00952709043997
39,40,PC_E3024_Unique-peptides,0.00930629943193
40,41,PC_E3020_iBAQ,0.00902669667881
41,42,CKS_E3023_Intensity,0.00895184364873
42,43,CA_E3020_iBAQ,0.00880140137249
43,44,HS_E3021_LFQ-intensity,0.00827628472052
44,45,CS_E3023_Intensity,0.00822824551458
45,46,MSE_norm_E3024_Intensity,0.00636291104988
46,47,MSE_norm_E3019_Intensity,0.00518132910131
47,48,MAE_norm_E3019_iBAQ,0.00498577480298
48,49,MSE_norm_E3027_MS-MS-Count,0.00445752163784
49,50,R2_norm_E3017_iBAQ,0.00438778667103
50,51,MSE_norm_E3017_Intensity,0.00430308889948
51,52,MdAE_norm_E3027_Unique-peptides,0.00368845328952
52,53,PC_E3017_Intensity,0.00343472193671
53,54,R2_norm_E3023_MS-MS-Count,0.00337389018641
54,55,MAE_norm_E3017_Intensity,0.00326510201067
55,56,CC_max_iBAQ_300,0.00320992311171
56,57,EVS_norm_E3017_MS-MS-Count,0.00319324621325
57,58,CC_max_E3027_iBAQ,0.00310987732836
58,59,CC_average_iBAQ_300,0.00307052925031
59,60,CC_average_iBAQ_1000,0.00298604643274
60,61,HS_E3017_Intensity,0.00297607143001
61,62,CM_E3020_Intensity,0.00276512096546
62,63,MAE_norm_E3027_Unique-peptides,0.00266218908044
63,64,CC_max_E3028_Intensity,0.0025839258497
64,65,CC_abs_LFQ-intensity_300,0.00257653244429
65,66,MSE_norm_E3019_LFQ-intensity,0.00250523656681
66,67,CA_E3023_LFQ-intensity,0.00246366596636
67,68,CC_abs_E3019_iBAQ,0.00244253642297
68,69,combined_score,0.00242146462917
69,70,ADR_E3028_LFQ-intensity,0.00240511829756
70,71,HL_E3020_LFQ-intensity,0.00240443777644
71,72,R2_norm_E3023_iBAQ,0.00235789284488
72,73,MSE_norm_E3023_Intensity,0.00231366171848
73,74,PC_E3028_LFQ-intensity,0.00229405162393
74,75,RS_E3020_LFQ-intensity,0.00226972092959
75,76,VMS_E3021_LFQ-intensity,0.00219739465752
76,77,F1_E3027_iBAQ,0.00215947542471
77,78,MSE_norm_E3017_Unique-peptides,0.00214764627692
78,79,CKS_E3024_iBAQ,0.00212808171507
79,80,CM_norm_E3024_iBAQ,0.00211969720203
80,81,PC_E3017_MS-MS-Count,0.00205659316075
81,82,CC_abs_E3023_iBAQ,0.00203521335291
82,83,CA_Unique-peptides_1000,0.00201770333307
83,84,CM_norm_E3019_iBAQ,0.00194922495301
84,85,HS_E3028_LFQ-intensity,0.00194480009893
85,86,MIS_E3021_MS-MS-Count,0.001904464598
86,87,PC_E3027_Unique-peptides,0.00189207729033
87,88,PC_iBAQ_1000,0.00185673464569
88,89,MAE_norm_E3020_iBAQ,0.00183766327677
89,90,CA_E3017_LFQ-intensity,0.00181519076105
90,91,CC_max_E3023_iBAQ,0.0018038995554
91,92,HL_E3024_Intensity,0.00179359576915
92,93,HS_E3028_iBAQ,0.00178680901907
93,94,CC_average_MS-MS-Count_1000,0.00178125795285
94,95,PC_E3024_LFQ-intensity,0.00174575319207
95,96,CKS_E3024_Unique-peptides,0.00173487396396
96,97,EVS_norm_E3023_Intensity,0.00172549511362
97,98,HL_E3017_LFQ-intensity,0.00171850720128
98,99,MSE_norm_E3019_iBAQ,0.00169438471991
99,100,MSE_norm_E3024_LFQ-intensity,0.00167010150663
100,101,CC_max_E3024_Intensity,0.00162861464267
101,102,experimental,0.00161267252742
102,103,CKS_E3023_iBAQ,0.00160462224918
103,104,SC_E3017_LFQ-intensity,0.00160110848432
104,105,HL_E3027_Unique-peptides,0.00159041029793
105,106,CC_abs_E3024_Intensity,0.0015472172153
106,107,SC_E3028_MS-MS-Count,0.00152204712529
107,108,RS_E3019_Intensity,0.00149789664169
108,109,ADR_E3028_iBAQ,0.0014960354927
109,110,CM_iBAQ_1000,0.00145816389458
110,111,CC_average_E3028_iBAQ,0.00145682765311
111,112,EVS_norm_E3027_iBAQ,0.00143078354466
112,113,CC_max_E3028_MS-MS-Count,0.00143010875599
113,114,MAE_norm_E3017_iBAQ,0.00142658097528
114,115,CM_norm_E3020_Intensity,0.00141847014458
115,116,CC_max_E3027_LFQ-intensity,0.00141649425577
116,117,CM_norm_E3023_LFQ-intensity,0.0014044798311
117,118,MSE_norm_E3027_Intensity,0.00138462320362
118,119,MAE_norm_E3020_LFQ-intensity,0.00138356103653
119,120,PC_E3019_iBAQ,0.00134217318162
120,121,AS_E3028_iBAQ,0.00132542320296
121,122,HL_E3021_Intensity,0.00132382261861
122,123,HL_E3019_LFQ-intensity,0.00131921804922
123,124,CC_max_E3027_Intensity,0.00131876669566
124,125,EVS_norm_E3021_LFQ-intensity,0.00130063655177
125,126,VMS_E3017_Intensity,0.00129687652033
126,127,MSE_norm_E3020_Unique-peptides,0.00129611335272
127,128,CKS_E3028_LFQ-intensity,0.00129228567543
128,129,FMS_E3028_Intensity,0.00129041237763
129,130,MSE_norm_E3027_Unique-peptides,0.00128261930014
130,131,SC_E3028_Unique-peptides,0.00127420152603
131,132,CC_average_E3021_iBAQ,0.0012604844546
132,133,VMS_E3023_MS-MS-Count,0.00125678373127
133,134,R2_norm_E3027_iBAQ,0.00117659458116
134,135,MAE_norm_E3019_LFQ-intensity,0.00115634026119
135,136,CC_max_E3019_Intensity,0.00114613079612
136,137,R2_norm_E3017_MS-MS-Count,0.00112052960416
137,138,MAE_abs_E3023_LFQ-intensity,0.00111905773681
138,139,VMS_E3017_LFQ-intensity,0.00111872556055
139,140,CC_abs_E3017_iBAQ,0.00111009903901
140,141,CM_norm_E3027_iBAQ,0.00110998410533
141,142,CA_E3027_MS-MS-Count,0.001106774309
142,143,HS_E3021_MS-MS-Count,0.00110532010127
143,144,MAE_abs_E3027_MS-MS-Count,0.0010977873801
