,indexes,names,scores
0,1,CC_max_E3017_iBAQ,0.0467670427474
1,2,R2_norm_E3019_LFQ-intensity,0.0326386596124
2,3,MSE_norm_E3024_iBAQ,0.0290173786247
3,4,CC_average_E3019_LFQ-intensity,0.0278926252928
4,5,MAE_norm_E3017_Intensity,0.0273406299264
5,6,MSE_norm_E3017_LFQ-intensity,0.027092285267
6,7,CKS_E3023_LFQ-intensity,0.0268390888591
7,8,CC_max_E3017_LFQ-intensity,0.0258564916448
8,9,CC_average_E3019_iBAQ,0.0182566605025
9,10,MSE_norm_E3019_LFQ-intensity,0.0169457511019
10,11,CC_max_E3019_LFQ-intensity,0.0166226595078
11,12,EVS_norm_E3019_iBAQ,0.0163647566162
12,13,MSE_norm_E3017_Intensity,0.0155683698266
13,14,CKS_E3019_LFQ-intensity,0.0148467716164
14,15,ADR_E3024_iBAQ,0.0148224204938
15,16,CC_max_E3017_Intensity,0.0147739114441
16,17,R2_norm_E3017_Intensity,0.0143554588275
17,18,CC_max_Intensity_300,0.014348007721
18,19,PC_E3023_LFQ-intensity,0.0143304823682
19,20,PC_E3019_Intensity,0.0142395335348
20,21,PC_E3019_iBAQ,0.0141988803693
21,22,CC_average_E3017_iBAQ,0.014180006266
22,23,CC_average_Intensity_300,0.0139707334528
23,24,CC_max_LFQ-intensity_300,0.0139563355559
24,25,R2_norm_E3019_Intensity,0.0139045691475
25,26,EVS_norm_E3023_LFQ-intensity,0.0138931035595
26,27,R2_norm_E3023_iBAQ,0.0138837578803
27,28,PC_E3017_LFQ-intensity,0.0136720238359
28,29,CC_max_E3019_Intensity,0.0135319871113
29,30,R2_norm_E3020_LFQ-intensity,0.0135232052241
30,31,PC_E3024_Intensity,0.0135066145003
31,32,PC_E3017_iBAQ,0.0134713593158
32,33,MAE_norm_E3019_iBAQ,0.0133811270774
33,34,CC_average_E3024_Intensity,0.0132155543845
34,35,R2_norm_E3019_iBAQ,0.0131146052439
35,36,CKS_E3019_Intensity,0.013007927349
36,37,CC_max_iBAQ_300,0.0128094657543
37,38,PC_E3021_MS-MS-Count,0.0128069142365
