,indexes,names,scores
0,1,CA_LFQ-intensity_300,121.61231863
1,2,PC_E3017_iBAQ,120.12106056
2,3,PC_E3017_Intensity,120.12106056
3,4,CC_max_E3017_iBAQ,119.712508701
4,5,CC_max_E3017_Intensity,119.710311797
5,6,CC_max_E3019_LFQ-intensity,117.944831403
6,7,PC_E3017_LFQ-intensity,117.749185732
7,8,CC_average_E3017_iBAQ,117.422647491
8,9,CC_average_E3017_Intensity,117.422647491
9,10,CC_max_E3017_LFQ-intensity,117.253056412
10,11,PC_Intensity_300,115.441296474
11,12,PC_iBAQ_300,115.441296474
12,13,PC_E3019_iBAQ,115.393825464
13,14,PC_E3019_Intensity,115.393825464
14,15,CC_average_iBAQ_300,112.856280377
15,16,CC_average_Intensity_300,112.856280377
16,17,CC_average_E3019_iBAQ,112.683450299
17,18,CC_average_E3019_Intensity,112.682903623
18,19,CC_max_LFQ-intensity_300,112.529718027
19,20,CC_average_E3019_LFQ-intensity,112.014890212
20,21,PC_E3019_LFQ-intensity,111.549097952
21,22,PC_LFQ-intensity_300,111.523816188
22,23,CC_max_Intensity_300,111.418152389
23,24,CC_max_iBAQ_300,111.418152389
24,25,CC_average_E3017_LFQ-intensity,110.37562344
25,26,CC_average_LFQ-intensity_300,108.353271633
26,27,CC_max_E3019_Intensity,108.141488456
27,28,CC_max_E3019_iBAQ,108.135494141
28,29,EVS_norm_E3017_Intensity,106.617843869
29,30,EVS_norm_E3017_iBAQ,106.616598124
30,31,CC_abs_iBAQ_300,106.333873574
31,32,MAE_norm_E3019_iBAQ,105.678318475
32,33,MAE_norm_E3019_Intensity,105.673209074
33,34,MSE_norm_E3017_LFQ-intensity,105.531071923
34,35,MAE_norm_E3017_LFQ-intensity,105.481137628
35,36,MSE_norm_E3017_Intensity,104.668090897
36,37,MSE_norm_E3017_iBAQ,104.668090897
37,38,MAE_norm_E3017_iBAQ,103.737116149
38,39,MAE_norm_E3017_Intensity,103.734001949
39,40,CC_abs_E3023_iBAQ,103.412078334
40,41,CA_Intensity_1000,102.580767517
41,42,CA_iBAQ_1000,102.580767517
42,43,PC_iBAQ_1000,102.441302768
43,44,PC_Intensity_1000,102.441302768
44,45,CA_Intensity_300,101.824860258
45,46,R2_norm_E3017_iBAQ,101.792107584
46,47,R2_norm_E3017_Intensity,101.790640251
47,48,CKS_E3019_LFQ-intensity,101.601934737
48,49,combined_score,101.373308358
49,50,CC_abs_E3017_iBAQ,101.03819258
50,51,EVS_norm_E3019_Intensity,100.962679678
51,52,EVS_norm_E3019_iBAQ,100.961884339
52,53,CC_average_Intensity_1000,100.833160887
53,54,CC_average_iBAQ_1000,100.833160887
54,55,CA_E3019_LFQ-intensity,100.782662536
55,56,MSE_norm_E3019_Intensity,100.641043832
56,57,MSE_norm_E3019_iBAQ,100.623755
57,58,CC_average_E3023_iBAQ,99.7290848629
58,59,CC_average_E3023_Intensity,99.7283737082
59,60,PC_E3021_LFQ-intensity,99.6416433875
60,61,PC_E3027_MS-MS-Count,99.0957793571
61,62,CKS_E3021_LFQ-intensity,98.9598684454
62,63,CKS_E3017_LFQ-intensity,98.9166549374
63,64,MAE_norm_E3019_LFQ-intensity,98.3978852292
64,65,CC_average_E3021_LFQ-intensity,97.5172556696
65,66,PC_MS-MS-Count_1000,97.4395600118
66,67,PC_E3023_LFQ-intensity,97.4148224654
67,68,PC_E3023_Intensity,97.2854743683
68,69,PC_E3023_iBAQ,97.2845106505
69,70,CA_iBAQ_300,97.2253775806
70,71,PC_E3021_iBAQ,96.8280532751
71,72,PC_E3021_Intensity,96.8272445196
72,73,R2_norm_E3019_Intensity,96.6958980997
73,74,R2_norm_E3019_iBAQ,96.6945530446
74,75,CC_max_E3023_LFQ-intensity,96.6165841485
75,76,CA_E3017_LFQ-intensity,96.2460213026
76,77,CC_max_Intensity_1000,96.2124374206
77,78,CC_max_iBAQ_1000,96.17868273
78,79,PC_E3027_iBAQ,96.1421817889
79,80,PC_E3027_Intensity,96.1420499533
80,81,CC_average_E3027_Intensity,95.7747312873
81,82,CC_average_E3027_iBAQ,95.7706050373
82,83,CKS_E3023_LFQ-intensity,95.5912992477
83,84,PC_E3028_LFQ-intensity,95.39025418
84,85,CKS_E3027_iBAQ,95.2070568026
85,86,CKS_E3027_Intensity,95.2070568026
86,87,MAE_norm_E3021_LFQ-intensity,95.0871454342
